id,rate,iupac_rate,reaction,category,time_stamp,datasheet
14473,9.35D-13,none,OH + INANCOCO2H = NO2 + CO23C4NO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14474,J<56>*1.6,none,INANCOCO2H = NO3CH2CO3 + CH3COCO2H + NO2,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14476,4.02D-12,none,OH + INANCOCO3H = INANCOCO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14478,J<56>*1.6,none,INANCOCO3H = NO3CH2CO3 + CH3COCO3H + NO2,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14480,4.15D-13,none,OH + INANCOPAN = NO3 + CO23C4NO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14481,J<56>*1.6,none,INANCOPAN = INANCOCO3  + NO2,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
17860,K14ISOM1,none,C526O2 = HMVKBOOH + CO + OH,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14483,4.10D-17*0.50,none,O3 + ISOPANO3 = ACETOL + NC2OOA,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
14484,4.10D-17*0.50,none,O3 + ISOPANO3 = ACLOOA + NO3CH2CHO,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
14485,KDEC*0.11,none,NC2OOA = NC2OO,categories/uncategorised.htt,2.01101E+13,
14486,KDEC*0.89,none,NC2OOA = OH + NO2 + GLYOX,categories/uncategorised.htt,2.01101E+13,
14487,1.2D-15,none,NC2OO + CO = NO3CH2CHO,categories/uncategorised.htt,2.01101E+13,
14488,1.0D-14,none,NC2OO + NO = NO3CH2CHO + NO2,categories/uncategorised.htt,2.01101E+13,
14489,7.0D-14,none,NC2OO + SO2 = NO3CH2CHO + SO3,categories/uncategorised.htt,2.01101E+13,
14490,1.0D-15,none,NC2OO + NO2 = NO3CH2CHO + NO3,categories/uncategorised.htt,2.01101E+13,
14491,6.0D-18*H2O,none,NC2OO = NO3CH2CHO + H2O2,categories/uncategorised.htt,2.01101E+13,
14492,1.0D-17*H2O,none,NC2OO = NO3CH2CO2H,categories/uncategorised.htt,2.01101E+13,
14493,KRO2NO*0.896,none,INB1O2 + NO = INB1O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01507E+13,
14494,KRO2NO*0.104,none,INB1O2 + NO = INB1NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.01507E+13,
14495,KDEC,none,INB1O = HOCH2CHO + ACETOL + NO2,categories/saunders-2003-4_8_1-master.htt,2.01502E+13,
14496,KRO2NO3,none,INB1O2 + NO3 = INB1O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14497,KRO2HO2*0.706,none,INB1O2 + HO2 = INB1OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14498,2.90D-12*0.8*RO2,none,INB1O2 = INB1O,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14499,2.90D-12*0.1*RO2,none,INB1O2 = INB1OH,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14500,2.90D-12*0.1*RO2,none,INB1O2 = INB1CO,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14501,KRO2NO*0.913,none,INB2O2 + NO = INB2O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01507E+13,
14502,KRO2NO*0.087,none,INB2O2 + NO = INANO3,categories/saunders-2003-4_6_1-gen-master.htt,2.01507E+13,
14503,KDEC,none,INB2O = C57NO3 + HO2,categories/saunders-2003-4_8_1-master.htt,2.01502E+13,
14504,KRO2HO2*0.706,none,INB2O2 + HO2 = INB2OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14505,8.80D-13*0.6*RO2,none,INB2O2 = INB2O,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14506,8.80D-13*0.2*RO2,none,INB2O2 = INB1OH,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14507,8.80D-13*0.2*RO2,none,INB2O2 = C58NO3,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14508,1.63D-12*0.50,none,INB1NO3 + OH = INB1NACHO + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14509,1.63D-12*0.50,none,INB1NO3 + OH = INB1NBCHO + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14510,4.34D-12*0.84,none,MACRNO3 + OH = MACRNCO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14511,4.34D-12*0.16,none,MACRNO3 + OH = CONM2CHO + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14512,J<56>*10,none,MACRNO3 = ACETOL + NO2 + CO + HO2,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14513,KAPNO,none,MACRNCO3 + NO = ACETOL + NO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
14514,KRO2NO3*1.74,none,MACRNCO3 + NO3 = ACETOL + NO2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14515,KFPAN,none,MACRNCO3 + NO2 = MACRNPAN,categories/saunders-2003-4_6_2-gen-master.htt,2.01502E+13,
14516,KBPAN,none,MACRNPAN = MACRNCO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.01103E+13,
14517,KAPHO2*0.41,none,MACRNCO3 + HO2 = MACRNCO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14518,KAPHO2*0.15,none,MACRNCO3 + HO2 = MACRNCO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14519,KAPHO2*0.44,none,MACRNCO3 + HO2 = ACETOL + NO2 + OH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14520,1.00D-11*0.7*RO2,none,MACRNCO3 = ACETOL + NO2,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14521,1.00D-11*0.3*RO2,none,MACRNCO3 = MACRNCO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14522,4.42D-12*0.85,none,MACRNCO3H + OH = MACRNCO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14523,4.42D-12*0.15,none,MACRNCO3H + OH = CONM2CO3H + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14524,J<41>,none,MACRNCO3H = ACETOL + NO2 + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14525,1.34D-12*0.44,none,MACRNCO2H + OH = ACETOL + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14526,1.34D-12*0.15,none,MACRNCO2H + OH = CONM2CO2H + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14527,8.21D-13,none,MACRNPAN + OH = CONM2PAN + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14528,6.78D-12,none,CONM2CHO + OH = CONM2CO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14529,J<56>*10,none,CONM2CHO = MGLYOX + NO2 + CO + HO2,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14531,KAPNO,none,CONM2CO3 + NO = MGLYOX + NO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
14532,KRO2NO3*1.74,none,CONM2CO3 + NO3 = MGLYOX + NO2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14533,KFPAN,none,CONM2CO3 + NO2 = CONM2PAN,categories/saunders-2003-4_6_2-gen-master.htt,2.01502E+13,
14534,KBPAN,none,CONM2PAN = CONM2CO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.01103E+13,
14535,KAPHO2*0.41,none,CONM2CO3 + HO2 = CONM2CO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14536,KAPHO2*0.15,none,CONM2CO3 + HO2 = CONM2CO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14537,KAPHO2*0.44,none,CONM2CO3 + HO2 = MGLYOX + NO2 + OH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14538,1.00D-11*0.7*RO2,none,CONM2CO3 = MGLYOX + NO2,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14539,1.00D-11*0.3*RO2,none,CONM2CO3 = CONM2CO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14540,6.78D-12,none,CONM2CO3H + OH = CONM2CO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14541,J<56>*10,none,CONM2CO3H = CO + HO2 + NO2 + CH3COCO3H,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14544,3.70D-12,none,CONM2CO2H + OH = MGLYOX + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14545,J<56>*10,none,CONM2CO2H = CO + HO2 + NO2 + CH3COCO2H,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14547,3.18D-12,none,CONM2PAN + OH = CH3COPAN + CO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01409E+13,
14548,J<56>*10,none,CONM2PAN = CONM2CO3 + NO2,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14550,1.27D-11*0.31,none,INB1OOH + OH = INB1O2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14551,1.27D-11*0.34,none,INB1OOH + OH = INB1HPCHO + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01501E+13,
14552,1.27D-11*0.35,none,INB1OOH + OH = INB1CO + OH,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14553,J<41>,none,INB1OOH = INB1O + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14554,3.27D-12,none,INB1CO + OH = INB1GLYOX + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14555,J<56>*1.6,none,INB1CO = ACETOL + NO2 + HOCH2CO3,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14557,6.65D-12*0.71,none,INB1OH + OH = C58NO3 + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14558,6.65D-12*0.29,none,INB1OH + OH = INB1CO + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14559,1.35D-11,none,INB1GLYOX + OH = MACRNCO3 + CO,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14560,J<34>,none,INB1GLYOX = MACRNCO3 + CO + HO2,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14561,9.37D-12*0.46,none,C57NO3 + OH = C57NO3CO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14562,9.37D-12*0.54,none,C57NO3 + OH = C4M2ALOHNO3 + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14563,J<56>*10,none,C57NO3 = MGLYOX + HOCH2CHO + HO2 + NO2,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14564,KAPNO,none,C57NO3CO3 + NO = HO12CO3C4 + NO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
14565,KRO2NO3*1.74,none,C57NO3CO3 + NO3 = HO12CO3C4 + NO2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14566,KFPAN,none,C57NO3CO3 + NO2 = C57NO3PAN,categories/saunders-2003-4_6_2-gen-master.htt,2.01502E+13,
14567,KBPAN,none,C57NO3PAN = C57NO3CO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.01103E+13,
14568,KAPHO2*0.41,none,C57NO3CO3 + HO2 = C57NO3CO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14569,KAPHO2*0.15,none,C57NO3CO3 + HO2 = C57NO3CO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14570,KAPHO2*0.44,none,C57NO3CO3 + HO2 = HO12CO3C4 + NO2 + OH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14571,1.00D-11*0.7*RO2,none,C57NO3CO3 = HO12CO3C4 + NO2,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14572,1.00D-11*0.3*RO2,none,C57NO3CO3 = C57NO3CO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14573,1.59D-11*0.73,none,INB2OOH + OH = C58NO3 + OH,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14574,1.59D-11*0.27,none,INB2OOH + OH = INB2O2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14575,J<41>,none,INB2OOH = INB2O + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14577,2.53D-11*0.86,none,C4M2ALOHNO3 + OH = MMALNACO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14578,2.53D-11*0.14,none,C4M2ALOHNO3 + OH = MMALNBCO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14579,J<56>*10,none,C4M2ALOHNO3 = MGLYOX + GLYOX + HO2 + NO2,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14581,KAPNO,none,MMALNACO3 + NO = CONM2CHO + HO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
14582,KRO2NO3*1.74,none,MMALNACO3 + NO3 = CONM2CHO + HO2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14583,KFPAN,none,MMALNACO3 + NO2 = MMALNAPAN,categories/saunders-2003-4_6_2-gen-master.htt,2.01502E+13,
14584,KBPAN,none,MMALNAPAN = MMALNACO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.01103E+13,
14585,KAPHO2*0.41,none,MMALNACO3 + HO2 = MMALNACO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14586,KAPHO2*0.15,none,MMALNACO3 + HO2 = MMALNACO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14587,KAPHO2*0.44,none,MMALNACO3 + HO2 = CONM2CHO + HO2 + OH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14588,1.00D-11*0.7*RO2,none,MMALNACO3 = CONM2CHO + HO2,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14589,1.00D-11*0.3*RO2,none,MMALNACO3 = MMALNACO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14590,KAPNO,none,MMALNBCO3 + NO = CO2H3CHO + NO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
14591,KRO2NO3*1.74,none,MMALNBCO3 + NO3 = CO2H3CHO + NO2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14592,KFPAN,none,MMALNBCO3 + NO2 = MMALNBPAN,categories/saunders-2003-4_6_2-gen-master.htt,2.01502E+13,
14593,KBPAN,none,MMALNBPAN = MMALNBCO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.01103E+13,
14594,KAPHO2*0.41,none,MMALNBCO3 + HO2 = MMALNBCO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14595,KAPHO2*0.15,none,MMALNBCO3 + HO2 = MMALNBCO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14596,KAPHO2*0.44,none,MMALNBCO3 + HO2 = CO2H3CHO + NO2 + OH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14597,1.00D-11*0.7*RO2,none,MMALNBCO3 = CO2H3CHO + NO2,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14598,1.00D-11*0.3*RO2,none,MMALNBCO3 = MMALNBCO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14599,6.52D-12,none,C57NO3CO2H + OH = MMALNBCO2H + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14600,6.52D-12*0.61,none,C57NO3CO3H + OH = MMALNBCO3H + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14601,6.52D-12*0.39,none,C57NO3CO3H + OH = C57NO3CO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14602,J<41>,none,C57NO3CO3H = HO12CO3C4 + NO2 + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14603,6.00D-12,none,C57NO3PAN + OH = MMALNBPAN + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14604,4.93D-12,none,MMALNACO2H + OH = CONM2CHO + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14605,J<56>*10,none,MMALNACO2H = MGLYOX + NO2 + HCOCO2H + HO2,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14607,8.01D-12,none,MMALNACO3H + OH = MMALNACO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14608,J<56>*10,none,MMALNACO3H = MGLYOX + NO2 + HCOCO3H + HO2,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
17859,KAPHO2*0.44,none,C47CO3 + HO2 = CO2N3CHO + HO2 + OH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14611,4.41D-12,none,MMALNAPAN + OH = CONM2CHO + HO2 + NO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14612,J<56>*10,none,MMALNAPAN = MMALNACO3 + NO2,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14614,2.23D-11,none,MMALNBCO2H + OH = CO2H3CHO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14615,J<56>*4,none,MMALNBCO2H = GLYOX + CH3COCO2H + HO2 + NO2,categories/saunders-2003-4_4_1-master.htt,2.01507E+13,
14616,2.59D-11,none,MMALNBCO3H + OH = MMALNBCO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14617,J<56>*4,none,MMALNBCO3H = GLYOX + CH3COCO3H + HO2 + NO2,categories/saunders-2003-4_4_1-master.htt,2.01507E+13,
14619,2.18D-11,none,MMALNBPAN + OH = CO2H3CHO + NO2 + NO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14620,J<56>*4,none,MMALNBPAN = MMALNBCO3 + NO2,categories/saunders-2003-4_4_1-master.htt,2.01507E+13,
14621,5.00D-19*0.50,none,O3 + ISOPBNO3 = MACRNO3 + CH2OOB,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
14622,5.00D-19*0.50,none,O3 + ISOPBNO3 = HCHO + MACRNOOA,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
14623,KDEC*0.24,none,MACRNOOA = MACRNOO,categories/uncategorised.htt,2.01101E+13,
14624,KDEC*0.36,none,MACRNOOA = ACETOL + NO2 + CO + OH,categories/uncategorised.htt,2.01101E+13,
14625,KDEC*0.20,none,MACRNOOA = ACETOL + NO2 + HO2,categories/uncategorised.htt,2.01101E+13,
14626,KDEC*0.20,none,MACRNOOA = PROPOLNO3,categories/uncategorised.htt,2.01101E+13,
14627,1.2D-15,none,MACRNOO + CO = MACRNO3,categories/uncategorised.htt,2.01101E+13,
14628,1.0D-14,none,MACRNOO + NO = MACRNO3 + NO2,categories/uncategorised.htt,2.01101E+13,
14629,7.0D-14,none,MACRNOO + SO2 = MACRNO3 + SO3,categories/uncategorised.htt,2.01101E+13,
14630,1.0D-15,none,MACRNOO + NO2 = MACRNO3 + NO3,categories/uncategorised.htt,2.01101E+13,
14631,6.0D-18*H2O,none,MACRNOO = MACRNO3 + H2O2,categories/uncategorised.htt,2.01101E+13,
14632,1.0D-17*H2O,none,MACRNOO = MACRNCO2H,categories/uncategorised.htt,2.01101E+13,
14633,KRO2NO*0.896,none,INCO2 + NO = INCO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01507E+13,
14634,KRO2NO*0.104,none,INCO2 + NO = INCNO3,categories/saunders-2003-4_6_1-gen-master.htt,2.01507E+13,
14635,KDEC,none,INCO = NOA + HO2 + HOCH2CHO,categories/saunders-2003-4_8_1-master.htt,2.01502E+13,
14636,KRO2NO3,none,INCO2 + NO3 = INCO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14637,KRO2HO2*0.706,none,INCO2 + HO2 = INCOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14638,2.90D-12*0.8*RO2,none,INCO2 = INCO,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14639,2.90D-12*0.1*RO2,none,INCO2 = INCCO,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14640,2.90D-12*0.1*RO2,none,INCO2 = INCOH,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14641,1.98D-12*0.141,none,OH + INCNO3 = NOA + HOCH2CHO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14642,1.98D-12*0.414,none,OH + INCNO3 = INCNCHO + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14643,1.98D-12*0.445,none,OH + INCNO3 = INCCO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14644,3.31D-11*0.89,none,OH + INCOOH = INCCO + OH,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14645,3.31D-11*0.11,none,OH + INCOOH = INCO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14646,J<41>,none,INCOOH = INCO + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14647,1.53D-11,none,OH + INCOH = INCCO + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14648,3.30D-12,none,OH + INCCO = INCGLYOX + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14649,4.52D-12*0.81,none,INCNCHO + OH = INCNCO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14650,4.52D-12*0.19,none,INCNCHO + OH = INCGLYOX + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14651,J<56>*10,none,INCNCHO = GLYOX + NOA + HO2 + NO2,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14652,KAPNO,none,INCNCO3 + NO = MACRNB + NO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
14653,KRO2NO3*1.74,none,INCNCO3 + NO3 = MACRNB + NO2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14654,KFPAN,none,INCNCO3 + NO2 = INCNPAN,categories/saunders-2003-4_6_2-gen-master.htt,2.01502E+13,
14655,KBPAN,none,INCNPAN = INCNCO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.01103E+13,
14656,KAPHO2*0.41,none,INCNCO3 + HO2 = INCNCO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14657,KAPHO2*0.15,none,INCNCO3 + HO2 = INCNCO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14658,KAPHO2*0.44,none,INCNCO3 + HO2 = MACRNB + NO2 + OH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14659,1.00D-11*0.7*RO2,none,INCNCO3 = MACRNB + NO2,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14660,1.00D-11*0.3*RO2,none,INCNCO3 = INCNCO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14661,4.74D-12,none,OH + INCNCO3H = INCNCO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14662,J<41>,none,INCNCO3H = MACRNB + NO2 + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14663,1.66D-12,none,OH + INCNCO2H = MACRNB + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14664,1.14D-12,none,OH + INCNPAN = MACRNB + NO2 + NO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14665,1.34D-11,none,OH + INCGLYOX = MACRNBCO3 + CO,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14666,J<34>,none,INCGLYOX = MACRNBCO3 + CO + HO2,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14667,2.15D-11,none,OH + MACRNB = MACRNBCO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14668,J<56>*1.6,none,MACRNB = C3MDIALOH + HO2 + NO2,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14669,KAPNO,none,MACRNBCO3 + NO = NOA + HO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
14670,KRO2NO3*1.74,none,MACRNBCO3 + NO3 = NOA + HO2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14671,KFPAN,none,MACRNBCO3 + NO2 = MACRNBPAN,categories/saunders-2003-4_6_2-gen-master.htt,2.01502E+13,
14672,KBPAN,none,MACRNBPAN = MACRNBCO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.01103E+13,
14673,KAPHO2*0.41,none,MACRNBCO3 + HO2 = MACRNBCO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14674,KAPHO2*0.15,none,MACRNBCO3 + HO2 = MACRNBCO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14675,KAPHO2*0.44,none,MACRNBCO3 + HO2 = NOA + HO2 + OH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14676,1.00D-11*0.7*RO2,none,MACRNBCO3 = NOA + HO2,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14677,1.00D-11*0.3*RO2,none,MACRNBCO3 = MACRNBCO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14678,4.31D-12*0.91,none,MACRNBCO3H + OH = MACRNBCO3,categories/jenkin-1997-3_10_6-master.htt,2.01103E+13,
14679,4.31D-12*0.09,none,MACRNBCO3H + OH = COHM2CO3H + NO2,categories/jenkin-1997-3_10_6-master.htt,2.01103E+13,
14680,J<41>,none,MACRNBCO3H = NOA + HO2 + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14681,1.23D-12*0.68,none,MACRNBCO2H + OH = NOA + HO2,categories/jenkin-1997-3_10_6-master.htt,2.01103E+13,
14682,1.23D-12*0.32,none,MACRNBCO2H + OH = COHM2CO2H + NO2,categories/jenkin-1997-3_10_6-master.htt,2.01103E+13,
14683,7.10D-13,none,MACRNBPAN + OH = COHM2PAN + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14684,KAPNO,none,COHM2CO3 + NO = GLYOX + HO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
14685,KRO2NO3*1.74,none,COHM2CO3 + NO3 = GLYOX + HO2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14686,KFPAN,none,COHM2CO3 + NO2 = COHM2PAN,categories/saunders-2003-4_6_2-gen-master.htt,2.01502E+13,
14687,KBPAN,none,COHM2PAN = COHM2CO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.01103E+13,
14688,KAPHO2*0.41,none,COHM2CO3 + HO2 = COHM2CO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14689,KAPHO2*0.15,none,COHM2CO3 + HO2 = COHM2CO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14690,KAPHO2*0.44,none,COHM2CO3 + HO2 = GLYOX + HO2 + OH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14691,1.00D-11*0.7*RO2,none,COHM2CO3 = GLYOX + HO2,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14692,1.00D-11*0.3*RO2,none,COHM2CO3 = COHM2CO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
