"","Flux","FluxIn","FluxOut","Closeness","EigenCentrality","PageRank","Betweenness","Authorities","Hubs"
"CH3COCH2O2",0.00863336353561999,0.00882194214145076,0.00844083689738597,0.999962866823532,0,0.0361032498155657,0.0303502336566002,4.56028204896909e-08,1.05626994711849e-12
"MACO3H",1.04727443956383e-06,7.8396784217842e-07,1.31609355505221e-06,0.999972115394341,0,0.00184959648472727,0.0150578697887878,6.29906714148299e-18,1.25465996962832e-14
"HO1C5NO3",2.5575783670427e-07,2.5419621169913e-07,2.57352155482358e-07,0.998957728485791,0,0.00167197968507353,0,3.14953357074149e-18,7.55088870868898e-19
"HMAC",2.51071893475682e-05,2.29264935148191e-05,2.73335396583078e-05,0.999862569372512,0,0.00181928685115421,0,6.39491772332356e-17,1.21976179653605e-13
"HMVKBO",2.48950595375231e-06,1.28188844513839e-07,4.90025898081719e-06,0.999963617704031,0,0.00179703367952361,3.34991541463578e-05,5.58055349703571e-18,4.31526391078214e-12
"GAOOB",4.46958242609049e-06,4.42375485566244e-06,4.51636943055516e-06,0.999988579486822,0,0.00262473366944235,0.000318241964390399,5.58055349703571e-18,1.47991444359114e-14
"MEKCO",9.69506461102273e-05,2.78197620109975e-05,0.000167528836330361,0.975935659712696,0,0.0019538173405878,0,1.26891904653465e-12,7.21943607355215e-07
"CH3NO3",3.25467063474328e-05,6.24503289210927e-05,2.01702934741927e-06,0.99889086765614,9.5264079040741e-05,0.00165610351545235,0.0155771066780564,0.000104800092425023,1.81990252973548e-08
"ISOPAOH",1.63347013105577e-09,1.20858554723318e-09,2.06724998747407e-09,0.999999812455466,0,0.00164795960101421,0.00408689680585565,6.29906714148299e-18,1.5101777417378e-18
"HMVKANO3",1.27993251852605e-08,1.30348425635562e-08,1.25588770766894e-08,0.999999999969173,2.57899154683458e-16,0.0160996316355589,0.0386663986734335,1.61907025052024e-17,1.65546686661215e-17
"HOC2H4CO2H",5.63301148047008e-05,2.31034045146812e-05,9.02524508169552e-05,0.970424096014739,0,0.00352093754263977,0,7.18513644447277e-19,1.28121033321011e-16
"DIEKBNO3",9.08510801131525e-07,1.09309444508714e-06,7.20062762250301e-07,0.998900223300535,0,0.00165782802101912,0.00669983082927156,3.14953357074149e-18,2.59131391749382e-18
"HO1CO3C5",2.30537774154509e-06,2.31988651261481e-06,2.29056521863638e-06,0.999996721534908,0,0.00307609779298938,0.00220256938512303,8.01157342332993e-18,4.93093154469801e-18
"CO23C54O2",0.000248265294942935,0.000251126389486352,0.000245344301271955,0.898633409562565,0,0.00727299843074957,0.00679195350317404,1.4593643007802e-13,0
"PAN",0.15103391159147,0.14956131805503,0.1525373349613,0.818056068659545,5.76493987741892e-11,0.597616588683103,0,7.96449022741244e-06,1.75205210560118e-06
"ISOPCO2",3.18436250717777e-06,3.16309089567678e-06,3.20607945557743e-06,0.999999877805869,0,0.00301439691617014,0.00631459055658845,1.11611069940714e-17,5.68602041556691e-18
"BIACET",0.00219659294962516,0.00221895040095986,0.00217376742853284,0.987745867589052,0,0.0116976557635588,0.0115823325461032,9.53008273082537e-14,3.74008868538889e-09
"C526O",1.01937851723246e-10,3.289109112722e-13,2.05674050762739e-10,0.999999999898694,0,0.00179703278946434,8.37478853658945e-06,5.58055349703571e-18,4.67923525440838e-18
"C534O",8.17182785763985e-08,7.84811053809378e-09,1.57134973145459e-07,0.999987875540745,0,0.00180472481030343,0.0012729678575616,5.58055349703571e-18,2.92966567574521e-16
"INB1NBCO3H",1.14406428252485e-11,1.20786970712742e-11,1.07892304422949e-11,0.999999999575837,0,0.00555053639049057,0,1.07777046667092e-18,2.59131391749382e-18
"H13CO2CHO",1.29617391777292e-08,1.2755399529419e-08,1.31723986989859e-08,0.999999804713371,0,0.0087871992738953,0.00691757533122289,6.65832396370663e-18,1.0942999265152e-17
"COHM2CO3",5.73401334647841e-08,7.13050065642748e-08,4.30828954320526e-08,0.999994195029795,0,0.00693758044573766,0.00947188583488267,2.15554093334183e-18,1.9872428207987e-17
"HCOCO3H",9.62542584200971e-05,9.59190531776761e-05,9.65964814318615e-05,0.999999865222574,3.82594501047972e-20,0.0271200722158838,0.00915364387049227,1.18892788405742e-16,6.88237283178245e-14
"HC4CCO2H",1.20373862124366e-10,4.63144833522137e-11,1.95983728693745e-10,0.999999923250202,0,0.00165196997793731,0,1.07777046667092e-18,1.75196468300237e-16
"HO2C4CHO",0.000122256578698197,0.000120872603766646,0.000123669528167188,0.998405555391586,0,0.0076805455074317,0.0129055491348843,1.08018501718478e-17,3.05253308240781e-14
"C57NO3CO3",9.40554152499169e-11,1.11786067185374e-10,7.59535590197628e-11,0.999999999962612,0,0.00652270068681374,0.00368490695609936,1.11611069940714e-17,2.01357032231706e-18
"C531CO",5.55092062134767e-12,8.22222513010355e-12,2.82369037958987e-12,0.999999998189898,0,0.00472618797847363,0.00128971743463478,1.07777046667092e-18,2.59131391749382e-18
"NBUTOLBO",1.40228417953007e-07,4.26013528001062e-08,2.39899377825364e-07,0.999975409710143,0,0.00168152259192058,0.00316567006683081,8.01157342332993e-18,1.24285559575318e-16
"INANO3",1.51878276770422e-11,1.50053316607806e-11,1.53741443822017e-11,0.999999998838112,0,0.00179984265732493,0.00648208632732023,1.15203638162951e-17,8.14592334839414e-15
"INANCOCO3H",1.2480101045771e-13,1.3410318404146e-13,1.153040889991e-13,0.999999999758207,1.71494888782745e-27,0.00568822543035023,0.000267993233170862,5.58055349703571e-18,2.84301020778345e-18
"IPROPOLPAN",8.63803462426312e-05,7.99926869909999e-05,9.29017358588254e-05,0.985486537622213,0,0.0113859487642753,0.00249568698390366,2.62981845377415e-17,3.49585203611707e-13
"C57AOOH",2.32910378388728e-09,1.53875346842647e-09,3.13600066698034e-09,0.999999865796575,0,0.00316913955913751,0.00138184010853726,7.65231660110629e-18,3.7731286093657e-17
"MACRNCO3",2.80813871188539e-09,3.11804507882696e-09,2.49174422624513e-09,0.999999845417702,0,0.0192431657904,0.0208364738790346,1.11611069940714e-17,9.35847050881676e-18
"HYETHO2H",0.0030605150654262,0.00304708783954171,0.00307422340020237,0.887579170693819,0,0.0124142062706764,0,6.77334466191531e-17,1.25698151755207e-12
"MPRKBOOH",0.00131338541546335,0.00130042686681929,0.00132661526089487,0.998321442836175,0,0.00748995240977049,0.000293117598780631,1.04425933496241e-17,2.31070710885055e-12
"INB1NO3",8.21325033801389e-11,8.92657087717407e-11,7.48499590648497e-11,0.999999965469958,0,0.00180579570278953,0.00994924878146827,5.58055349703571e-18,2.84301020778345e-18
"ETHOHNO3",1.16784540071534e-06,1.53667191242967e-06,7.91297233551194e-07,0.999999985528943,0,0.0017734153898902,0.0200827429107415,3.14953357074149e-18,4.12069499314852e-16
