"","Flux","FluxIn","FluxOut","Closeness","EigenCentrality","PageRank","Betweenness","Authorities","Hubs"
"HYPROPO2",0.00534348955887681,0.00761440138787055,0.00290384455353311,0.942685264218075,0,0.0361360224697058,0.0933723910655438,2.82346368802238e-08,4.1160690998821e-12
"MACO3",0.0121107879462323,0.00554686647383749,0.0191624215812959,0.866080260781152,0,0.0210149703323783,0.0120834859025998,2.15707664064514e-10,3.5933621995289e-13
"MEKANO3",3.09348871509383e-05,3.08294351604257e-05,3.10481744299392e-05,0.945028028764398,0,0.00704281647640689,0,3.4568807793645e-18,0
"MPRKAO",7.32239965282895e-05,5.8841506876858e-05,8.86751332014689e-05,0.954006049675184,1.55299033928899e-23,0.00841104110281714,0,6.75304948523176e-15,1.69470472364707e-10
"C59OOH",0.000901318839918411,0.00157559221158572,0.00017694564214731,0.940981259869935,0,0.00980680548957665,0,0,3.46964349190134e-10
"HOCO3C5OOH",0.000100834572942908,0.000107118737828868,9.40834823540741e-05,0.957432596652892,1.00606158808309e-21,0.0147602291096423,0,2.39827579991171e-18,3.29915737791391e-11
"CO3C4CO3",0.000185707243574541,0.000116353115421217,0.000260214518665093,0.959319169462365,0,0.0225872939475098,0.0377151226656902,1.27350628236995e-14,4.12285241004108e-15
"HOCH2CH2O2",0.00031885529396592,0.000320822024521687,0.000316742431495447,0.976051064820626,1.03516721569442e-21,0.102323275729146,0.583302819480044,3.29546166389191e-11,3.10770641897421e-12
"IEACHO",0.000128266954789582,0,0.000266064394394145,0.922241672857517,0,0.00534980099651861,0,5.21197767620367e-18,8.86044569934638e-10
"CO2C5OH",0.000215405889524662,0.000167656484843893,0.00026670316806726,0.961591388565188,7.00897991492403e-21,0.0181786446024087,0.184181618454778,1.49394411112246e-17,1.28144243525493e-10
"IC3H7NO3",6.73932536148822e-05,9.38774521217179e-05,3.89412275243917e-05,0.925865785822092,0,0.00593550027289451,0,1.19913789995585e-18,0
"HO1CO24C5",4.87194447055299e-05,2.89940911604391e-05,6.99104304763176e-05,0.953633003512934,0,0.00676859918089467,0.0369827901867448,2.95423479679503e-18,2.1170457924859e-10
"INCNCO3H",3.68024816508005e-05,4.18682355830183e-05,3.13603323250332e-05,0.955581843048932,0,0.0090178145563864,0,3.4568807793645e-18,1.32438499709454e-18
"MEKBO",0.000136801762630402,6.70339601702248e-05,0.000211753448835321,0.939312708874385,0,0.0085287914938402,0,1.08350486112026e-14,5.16217898276869e-10
"PEAO2",0.000266938517288688,0.000232160340687454,0.000304300780216245,0.956716915587556,0,0.0118637297834058,0.126693518857561,7.30398809261741e-19,0
"MACROHO",0.0030816656912598,0.000113314932613665,0.00627057069848244,0.907218631830861,0,0.00697334841020068,0,5.03274870578186e-14,5.27843688250936e-05
"H13CO2C3",0.00226419652226031,0.00403306702728222,0.000363895490058317,0.955739021338981,0,0.0274074294593765,0.0208714756499451,1.83174565410025e-09,3.06203654926054e-06
"INB1NACO3",0.000189650271069662,9.63722575281092e-05,0.000289859022875701,0.920688641170853,3.7944098129765e-21,0.0135844691433835,0.00952032222629074,6.35780256184567e-18,1.36823856538822e-12
"MPRKAOOH",0.000129414588551774,0.000130887846989364,0.000127831864139951,0.962714264385085,0,0.00983800958750529,0,0,1.18884415052391e-10
"HOC2H4CO3H",5.76666532956333e-05,8.19273945692997e-05,3.16032916456731e-05,0.954460769095241,0,0.02609852658189,0,3.4568807793645e-18,1.17437316772855e-15
"MVKOH",0.000149178088236599,2.88453795074111e-05,0.000278451751829574,0.985960892932389,5.90469386426357e-21,0.00694597648746576,0.0402782863419993,0,5.20786922378617e-07
"NC3OOA",9.24402921942577e-05,7.48470717066609e-05,0.000111340723264492,0.92401650925188,0,0.00743898492032233,0.00219699743683632,1.13182567450112e-15,9.32082100366991e-10
"ACO3",0.000301058874599667,0.000338632112138911,0.000260693872257048,0.981438685320225,2.67089384122776e-21,0.028028798352362,0.0102526547052362,7.28478724390124e-10,5.7761278967481e-07
"C57NO3PAN",0.000117861424760857,0.000125103826057669,0.000110080898927632,0.870762423261013,0,0.0122246433340158,0,1.97622768408508e-16,7.04371317503807e-17
"MVKOO",0.000123224410305915,0.000119022927943809,0.000127738070998894,0.839105689233693,0,0.00603445522636301,0.00659099231050897,8.65164704216249e-10,2.95016299847799e-08
"INB1O2",0.0035795168745227,0.00410775281009307,0.00301203197907065,0.907498864260069,1.41623861798403e-20,0.0123275277544401,0.0175759794946906,9.63967449333711e-08,0
"HO1CO34C5",4.51243586712466e-05,2.90568657790204e-05,6.2385697611158e-05,0.962232086920779,3.0841077043624e-21,0.0079024594029591,0.0117173196631271,6.96491917386386e-19,1.19226598541961e-10
"CHOMOHCO3",0.00278216600698822,0.000469979299570491,0.00526615269469388,0.560814026907541,0,0.0139024275272453,0.00512632735261809,0,1.26311958018251e-08
"C58O",0.00741446175229094,0.000178995483160623,0.0151875372717568,0.833385905243528,0,0.0181487110410472,0.00805565726839985,2.39827579991171e-18,1.20724875202469e-08
"NC2OO",5.23451911388883e-05,3.61404909658501e-05,6.97539321280806e-05,0.942752442545381,3.063853713501e-21,0.00710543592563695,0.00439399487367265,1.01040958772711e-14,5.30797086934666e-14
"HC4CCO3H",0.000531660042809111,0.000954059847947317,7.78751086224739e-05,0.959806706003796,0,0.00716448121669682,0,4.5411434453908e-12,1.52551420129702e-10
"OCCOHCO",5.96487350784188e-05,5.75859867176902e-05,6.18647496639618e-05,0.964709750818677,4.74700081481534e-21,0.0117584116987033,0.00256316367630904,2.39827579991171e-18,5.2042667527372e-07
"NMGLYOX",4.47365460699409e-05,0,9.27971047329433e-05,0.9838112471278,0,0.00534980099651861,0,5.21197767620367e-18,5.20596650606786e-07
"CH3COPAN",7.10119014164109e-05,9.7383877691182e-05,4.26804358886202e-05,0.955348289753992,3.84709756260175e-21,0.0135622290713176,0.0142804833394361,2.62780099063577e-14,2.64876999418909e-18
"HO1CO3C4O2",0.00014812922981311,0.000118765877189984,0.000179674336784038,0.961141971582303,0,0.0248334302115373,0.0952032222629074,1.39298383477277e-18,0
"CHOMOHPAN",0.00125574974877732,0.0019546687735565,0.000504899677818026,0.464386836705586,0,0.0100619135655608,0,4.83401050190093e-11,0
"MMALNBCO3",0.000150158319593335,0.000114025492166511,0.000188975886543901,0.954912210143628,6.79324310348273e-21,0.00955446145869042,0.0311241303551813,5.34737753397491e-14,2.23837388569248e-18
"HOCH2COCO2H",2.98243946325564e-05,2.87930281905922e-05,3.09323936119496e-05,0.953572898840127,3.92505765167914e-22,0.00816585440283002,0.0018308311973636,1.19913789995585e-18,1.87298911003348e-10
"ACR",0.000119297467759257,0,0.000247458969959889,0.984708656245747,0,0.00534980099651861,0,4.79655159982342e-18,5.20644222702146e-07
"HOC2H4CO3",0.000311643489443013,0.000335758141563014,0.000285737071655657,0.970454971261504,6.12453632205483e-22,0.0792471373528538,0.160746979128524,5.6549986708576e-11,1.15511058560988e-15
"INDHPAN",3.66681991296838e-05,3.57100616940031e-05,3.76975280448566e-05,0.910669195961385,1.0148017880605e-21,0.00919507199422001,0,1.65160918274767e-15,1.32438499709454e-18
"C2H5OOH",0.00594193961161427,0.00897102535274236,0.00268778689430003,0.831311603381124,0,0.186590710637108,0,1.02036275566898e-12,1.67663631769143e-15
"INB1NBPAN",9.68012954090507e-05,9.5776901451057e-05,9.79018038353205e-05,0.865923375950362,0,0.00961632056509834,0,6.67734483231131e-15,0
"PECO2",0.000670094344651068,0.000653772792522126,0.000687628619924306,0.929833040299768,1.75505635085794e-19,0.00693354121058246,0.0135481508604907,1.39298383477277e-18,0
"HMACROOH",0.00280404256385224,0.00482516354945744,0.000632748348562531,0.893305786801247,0,0.0132989564455827,0,2.39827579991171e-18,2.01828490912597e-09
"HO2C4NO3",3.00647553034406e-05,2.92532540300019e-05,3.09365527036295e-05,0.940185245806035,3.20620260443597e-21,0.00942120811438192,0,3.4568807793645e-18,0
"PE2ENEBO2",0.000104657909292094,5.78611102476696e-05,0.000154931801742331,0.947622976829604,6.85010576912542e-21,0.00994477489291374,0.0216038081288905,9.76137032689631e-18,3.50169499939135e-18
"HC4ACO3H",0.000319476799072361,0.000550863963843747,7.0897116837278e-05,0.976511120978947,3.55254629025117e-21,0.00717086811010668,0,2.77779207074355e-12,2.51266783268837e-10
"NBUTOLBO",7.46422351307217e-05,5.76048326274484e-05,9.29455498567534e-05,0.965135910975281,7.72316751492331e-21,0.0101289325725912,0.0227023068473087,6.35780256184567e-18,3.26000086363870e-11
"EGLYOX",7.95382302977653e-05,3.0464699149175e-05,0.000132258020486311,0.958307357464002,1.17616810486083e-22,0.00902399680242594,0.00329549615525449,2.95423479679503e-18,4.63215391035377e-10
"MVKOOH",7.59362341337117e-05,3.11219343188152e-05,0.000124080323796512,0.969470244072173,1.32718699916434e-21,0.0070719509435414,0,1.84231680302839e-18,5.20444377025944e-07
"NC524O2",0.000388791522871096,0.000145286900841844,0.000650389013062959,0.892418862295887,0,0.00782636595260906,0.000732332478945441,6.35780256184567e-18,0
"C4M2ALOHNO3",0.000371633002055661,0.000298874907803132,0.00044979716456309,0.974635720903657,1.21019943123107e-22,0.00844246709330368,0.0505309410472354,6.75576763817765e-13,2.54340768062732e-10
"MVKOOA",0.000637543452361986,0.000438929064342995,0.000850915276636923,0.910534455627776,3.92536151029509e-20,0.0053602086724338,0.0267301354815086,7.1615806164979e-09,3.71260038763795e-06
"CO2C3CHO",0.000183996205594293,0.000260284477063696,0.000102039566820208,0.967258825965018,1.55969844543723e-21,0.0347272048821805,0.191504943244233,6.91166348069588e-11,5.92413973329038e-07
"HOCO4C5OOH",7.03551743205006e-05,7.40087932837446e-05,6.64300843450536e-05,0.945450965101131,0,0.0145636365609927,0,6.96491917386386e-19,0
"CO23C54OOH",5.384061199086e-05,6.2317394489142e-05,4.47339880262994e-05,0.941624736086466,6.27511967112801e-21,0.00844121855679799,0,3.4568807793645e-18,0
"NISOPO",0.000155544905332243,8.65996674455288e-05,0.000229612908812188,0.939442195431623,0,0.0170280632463347,0.0234346393262541,0,0
"INAHPCO2H",4.11088508737183e-05,4.88197364572985e-05,3.28250314578434e-05,0.940766297876676,1.19630561214097e-21,0.00715513621653206,0,3.4568807793645e-18,2.09525382041422e-15
"CO23C3CHO",0.00338178648583707,2.88343975841595e-05,0.00698386945128958,0.945945888383882,8.81466932973507e-21,0.0100745173946456,0.0153789820578543,6.91376155872899e-18,2.04562652053851e-08
"PECOH",6.01870453996086e-05,2.93240959375165e-05,9.33431721783096e-05,0.947419118327958,0,0.00561980554370341,0.0300256316367631,6.91376155872899e-18,0
"CH3COCH3",0.00125622607471914,0.00178757315246276,0.000685398873164787,0.951010020178579,0,0.0337531314278296,0.0911753936287074,2.12716225576355e-14,1.23549444484878e-06
"PRNO3CO3",8.95237922041993e-05,5.76187965519833e-05,0.000123799391236563,0.966314721185516,0,0.0161720113062645,0.0252654705236177,1.40626156367918e-14,3.25959869496238e-11
"NC3H7O2",0.00326519332376494,0.00336471620868708,0.00315827569445949,0.957888292515671,2.90598116996161e-19,0.0652451886426118,0.318198462101794,4.47020288271701e-14,4.11955911478895e-15
"NOAOO",3.03817656018812e-05,2.93314995669715e-05,3.1510068450823e-05,0.944612194674189,0,0.00794068892713437,0.00476016111314537,2.54301571886795e-14,2.56072419644653e-17
"HCOCH2CO3H",2.98303725928827e-05,2.88042937098494e-05,3.09326911374076e-05,0.950662834625108,3.38999570493126e-21,0.00815302044137163,0,1.02301094175904e-17,9.11386224076885e-14
"OCCOHCOOH",2.98243752438865e-05,2.87930143676522e-05,3.09323682440051e-05,0.951770943536584,0,0.00635589860076882,0,3.4568807793645e-18,0
"CO3C4CO3H",5.24435318860543e-05,7.05082694324212e-05,3.30365491202956e-05,0.941824042464513,4.46235897726713e-23,0.0109385939972034,0,5.71462365877314e-18,2.81626788113769e-15
"NBUTOLBO2",0.000105500782456027,5.87172529730923e-05,0.000155760419390485,0.955824299258408,0,0.0103304376184393,0.0380812889051629,9.76137032689631e-18,0
"H13CO2CO3",0.000124030688269731,7.81145168424123e-05,0.000173358520754006,0.960664615896241,1.3619546758882e-22,0.0155662893525741,0.00988648846576346,1.28980696439852e-14,4.84954227407321e-15
"INANCO3",9.5076115851704e-05,4.1361665874815e-05,0.000152781654185602,0.939601304178489,5.78966014571156e-21,0.0125571870501686,0.00109849871841816,1.84231680302839e-18,2.21578624915069e-15
"HO2CO4CHO",5.15370936205985e-05,2.9152732116733e-05,7.55846568256004e-05,0.974232641061624,0,0.00897921404408763,0.0120834859025998,2.95423479679503e-18,2.64716314314058e-10
"HO2C5OOH",9.555859579142e-05,0.00011405432822863,7.56885943741442e-05,0.928197690099039,0,0.0126893716918581,0,2.95423479679503e-18,0
"HMACRO2",0.00448871557925845,0.0037721593845196,0.0052585132962915,0.953604255020804,0,0.00948695058074957,0.00805565726839985,4.19251567844004e-09,1.38562424406679e-17
"MVKOHBOOH",5.96617608207798e-05,2.88157015779195e-05,9.27997424040302e-05,0.959440167106488,1.07548638725925e-21,0.00662693916087821,0,2.39827579991171e-18,1.90263049697082e-10
"CO2C4CO3",0.000132766387324299,8.20686583366033e-05,0.000187231056417993,0.959422230226678,0,0.0168103221104513,0.034053460270963,1.27440937952172e-14,3.21249670763027e-17
"HOC3H6CHO",0.000105438394706167,0.000112508620775894,9.78428370550784e-05,0.977677360700476,0,0.025265010506722,0.0615159282314171,6.35780256184567e-18,2.33787311566631e-10
"INAHCO3H",3.02322147163791e-05,2.95577914030232e-05,3.09567489967986e-05,0.942014124573332,8.31794478416966e-21,0.00649620190832267,0,0,1.97383953557737e-15
"CHOMOHCO3H",0.00108573296250224,0.00200163328563863,0.000101779459682844,0.896862899910045,7.51760131110582e-22,0.010175130736006,0,4.95015714926636e-11,1.26546456889412e-09
"INAHPAN",3.06630278994393e-05,2.96586060558005e-05,3.17420802443192e-05,0.921693487227628,1.33982195674418e-21,0.00650011201135748,0.00146466495789088,1.19913789995585e-18,0
"C3H7CO3",0.00052880751602405,0.000560086983973614,0.000495203922622197,0.907340656128803,3.36717181583016e-21,0.0243386029035797,0.0402782863419993,2.49360063043002e-13,0
"NISOPO2",0.000199809179590689,0.000227530591583533,0.000170028012640062,0.959938654273802,1.29704476255104e-20,0.0053551960930168,0.0124496521420725,3.71239639042937e-09,2.23837388569248e-18
"HCOCOHPAN",2.98243671165981e-05,2.87929977569747e-05,3.09323692304383e-05,0.928361941728726,0,0.00904357142141913,0,2.62695410665221e-15,0
"MACR",0.0420914538372536,0.0489518906703548,0.0347212731720855,0.95827319530843,0,0.00990357598023201,0.056389600878799,8.27730786610016e-05,7.78977294045157e-07
"MVKO2",0.000148320690943074,0.000168620230928817,0.000126512855559639,0.96475772094859,0,0.00766644015100379,0.0351519589893812,1.04386900662307e-09,1.02959001481292e-15
"MACRNCO3H",0.00048270364231466,0.000523186623205616,0.000439212697016352,0.932537385883993,9.38549551756915e-22,0.0236332803291596,0.0307579641157085,2.0760086309083e-14,4.06437011654065e-12
"HO2C5O",0.00010302427606471,6.00820976363771e-05,0.000149157142071967,0.935291131865263,0,0.0118390860318299,0.0582204320761626,6.96491917386386e-19,0
"HO3C5NO3",2.98244639915008e-05,2.87931845843389e-05,3.09323694692362e-05,0.942703376736988,1.45293563880781e-23,0.00703688804398295,0,3.4568807793645e-18,0
"NC2OOA",0.000113924611362254,9.55884308489464e-05,0.000133623205836613,0.921452840121061,1.2980599878226e-21,0.00710848026399118,0.00439399487367265,1.61498265069457e-15,1.42772326971142e-10
"C4PAN10",5.46105145590779e-05,5.61281485323564e-05,5.29801174227482e-05,0.926099500501107,0,0.00995200549628216,0,1.19913789995585e-18,0
"NO3CH2PAN",0.000943765762254525,0.000912594262824789,0.000977253364865026,0.571673860056643,0,0.0190189823048583,0,8.69777616371221e-09,2.49248039946389e-13
"C524OOH",0.000251205237809658,0.000198171359838624,0.000308179636310798,0.919616070135829,4.41715130564176e-23,0.00644783766125932,0.0281948004393995,1.84231680302839e-18,0
"INDHPCO3H",0.000597080304246324,0.00107876816805343,7.96020930414436e-05,0.905969102735979,3.30309795276302e-22,0.0101840805373385,0,7.29342458902068e-13,5.49079305209852e-11
"MACRNPAN",0.00074343549252719,0.000731624034460579,0.000756124564956217,0.58373990512557,3.66525408931819e-22,0.0309174136226619,0,2.90177106240598e-14,1.08165352958492e-14
"HO3C4CO3H",2.984080317343e-05,2.8824561047885e-05,3.0932554070207e-05,0.945199459784292,4.55281315588925e-21,0.00972190919534792,0,1.19913789995585e-18,0
"HMPAN",0.00107831595930173,0.00138137568388354,0.000752738306326777,0.602431932938175,8.65302950783749e-22,0.0220664704011036,0,5.8591709474808e-09,2.15706805582936e-12
"HOCO3C54O",7.19706405587814e-05,5.88625331878157e-05,8.60527058634726e-05,0.950677138851741,2.38064960787758e-21,0.0121431776899375,0,1.88987132298554e-15,4.53298316297537e-11
"NBUTOLAO2",0.000105483124836193,5.87018443938366e-05,0.000155740345621973,0.953968152386396,0,0.0103293471670376,0.0413767850604174,7.30398809261741e-19,0
"C3MDIALOH",0.000235026081355355,4.50939129977586e-05,0.000439070580120872,0.870413223189801,1.08927338023044e-21,0.00548810726568002,0.000732332478945441,6.96491917386386e-19,4.2673043535325e-09
"INDO",0.00484348434830134,0.0002192942629791,0.00981126077245919,0.716920199803748,0,0.00584533527928947,0.00878798974734529,1.39298383477277e-18,7.3843130129444e-05
"ISOPBO",0.0783513733031044,0.00022968356149866,0.162277656901517,0.594717280576403,0,0.00559677733018924,0.0461369461735628,1.60545048386093e-09,0.00138375030696045
"CO",0.100949375411062,0.194916788804559,0,1,0.0331054880315774,1,0,6.20606995544944e-06,0
"IEPOXB",0.00236767550158803,0.00457159545387529,0,0.415616104627017,4.52597983938844e-20,0.0153836210381731,0,3.07168973723079e-12,1.32438499709454e-18
"MACO2H",0.000393869894733937,0.000760498564510343,0,0.836729679598468,0,0.00907842212884257,0,1.77155721140893e-12,1.32438499709454e-18
"INAHCO2H",1.4980855419086e-05,2.89255898805058e-05,0,0.922114381891688,0,0.00647168193008831,0,1.72844038968225e-18,6.62192498547272e-19
"HMVKANO3",0.000375753302587483,0.000725518378145745,0,0.96249010424648,0,0.0515492891214965,0,5.6645881417051e-11,0
"IEPOXA",0.000503108454798906,0.000971420417714442,0,0.537608071527168,1.41072921069608e-21,0.0102749614831145,0,5.1526807562814e-14,6.62192498547272e-19
"HO2C4OH",3.00620979344158e-05,5.8045010880398e-05,0,0.948385633706279,4.59348396876137e-22,0.0111645179770601,0,1.19913789995585e-18,1.32438499709454e-18
"PROPOLNO3",0.00018540230433043,0.000357981628414244,0,0.941559509390218,0,0.00987231639975552,0,8.3679922860154e-13,0
"INCCO",0.000228848660141495,0.000441869459571891,0,0.87098946161258,1.0972282296267e-22,0.0128006300577851,0,1.18826924648633e-15,0
"C58NO3CO2H",3.78140845193602e-05,7.30128333740059e-05,0,0.827702135795199,3.31180623621807e-22,0.00699518306519596,0,5.2100930265367e-16,6.62192498547272e-19
"PENTACID",1.72228772970622e-05,3.32545686691829e-05,0,0.912901648860339,2.38964123635804e-21,0.00781135272068461,0,2.85731182938657e-18,6.62192498547272e-19
"SC4H9NO3",5.3727572146488e-05,0.000103739184025809,0,0.84192856971211,0,0.00618764472716553,0,5.99568949977927e-19,6.62192498547272e-19
"C510OH",1.50040043601691e-05,2.89702867123761e-05,0,0.843149250999871,0,0.00612006277192889,0,1.72844038968225e-18,6.62192498547272e-19
"INDOH",2.4251876045372e-05,4.68264194998882e-05,0,0.668456570868169,0,0.00543284188176884,0,2.85731182938657e-18,6.62192498547272e-19
"IPRHOCO2H",1.67978119590795e-05,3.24338367887297e-05,0,0.90395791307496,6.6460616772312e-21,0.00739520557877869,0,1.72844038968225e-18,6.62192498547272e-19
"INCOH",1.67674217568126e-05,3.23751582618654e-05,0,0.834095741205865,2.75341657749627e-22,0.00558711531006092,0,5.99568949977927e-19,6.62192498547272e-19
"CH3CO2H",0.00289589978664253,0.00559151044584189,0,0.92109573386639,9.82052576540005e-18,0.0254093707786151,0,1.43264646654934e-06,1.32438499709454e-18
"INCNCO2H",1.60518773860761e-05,3.09935587182999e-05,0,0.930646289653384,0,0.00806510036522172,0,1.72844038968225e-18,6.62192498547272e-19
"NC4CO2H",1.63689974709829e-05,3.16058659105314e-05,0,0.951238101090335,0,0.00777079163972042,0,1.64640606455978e-14,6.62192498547272e-19
"HO2C5NO3",1.61066571406531e-05,3.10993294950896e-05,0,0.934852871235381,0,0.00735109047805012,0,1.72844038968225e-18,6.62192498547272e-19
"HO2C5OH",3.01350794896898e-05,5.8185926367374e-05,0,0.941311638934176,0,0.0100054534745431,0,1.19913789995585e-18,1.32438499709454e-18
"NO3CH2CO2H",8.55942415711904e-05,0.000165268528302255,0,0.919943636585004,2.36769057410958e-21,0.0104304321712619,0,1.25698060796635e-09,1.32438499709454e-18
"PROLNO3",3.33706818929023e-05,6.44333471930543e-05,0,0.945016457756694,3.82197076004829e-21,0.0101144197349619,0,1.19913789995585e-18,1.32438499709454e-18
"ETHOHNO3",2.98942601303767e-05,5.77209434389691e-05,0,0.956693632635833,0,0.015977904552335,0,1.7730308249383e-16,1.32438499709454e-18
"HOCH2CO2H",0.00258296574824168,0.0049872858270727,0,0.904334788894663,0,0.023046539953102,0,2.01147394822249e-06,1.32438499709454e-18
"HOC4H8OH",1.51726926930347e-05,2.92959963863296e-05,0,0.935723201515205,5.63347955849471e-21,0.00804482706581221,0,1.72844038968225e-18,6.62192498547272e-19
"C524NO3",0.000422249553233757,0.000815295059086263,0,0.587157717168093,0,0.00986722403982672,0,0,6.62192498547272e-19
"C524OH",1.62463060196795e-05,3.13689687172159e-05,0,0.921205300355277,0,0.0055236115704313,0,1.72844038968225e-18,6.62192498547272e-19
"MVKOHANO3",1.49122381958629e-05,2.87931012073182e-05,0,0.945487593682941,4.59886276722323e-23,0.00637075981392227,0,1.72844038968225e-18,6.62192498547272e-19
"INAOH",1.66890787416842e-05,3.2223890669848e-05,0,0.81036525325023,1.6038017893423e-21,0.00559719369649083,0,1.72844038968225e-18,6.62192498547272e-19
"HOC3H6OH",1.50799580364898e-05,2.91169408806267e-05,0,0.946707768843927,6.78863144668924e-22,0.00961142475032062,0,5.99568949977927e-19,6.62192498547272e-19
"HO13C4NO3",1.49294374832218e-05,2.88263102276621e-05,0,0.942828102883656,8.50183868813264e-23,0.00878175533613633,0,5.99568949977927e-19,6.62192498547272e-19
"HO13C4OH",1.49606232478632e-05,2.8886524855792e-05,0,0.94278593618144,2.27619592626039e-21,0.00878892426801443,0,2.85731182938657e-18,6.62192498547272e-19
"C57OH",2.33249332828732e-05,4.50366441205341e-05,0,0.0901068820008454,0,0.0053714376544052,0,5.99568949977927e-19,6.62192498547272e-19
"C51OH",1.50163329244693e-05,2.89940911604391e-05,0,0.92181021515585,0,0.00676859918089467,0,5.99568949977927e-19,6.62192498547272e-19
"OCCOHCOH",1.4912182217172e-05,2.87929931215908e-05,0,0.943413645742866,0,0.00635589785838002,0,1.72844038968225e-18,6.62192498547272e-19
"C57NO3CO2H",2.04424123431165e-05,3.94709660472282e-05,0,0.910092331218751,0,0.00751885271168343,0,6.26874981337156e-17,6.62192498547272e-19
"C2OHOCO2H",1.49121820206294e-05,2.87929927420992e-05,0,0.914963337193951,0,0.0079165628691102,0,1.72844038968225e-18,6.62192498547272e-19
"HC4CCO2H",0.000136708349448252,0.000263961538827953,0,0.771715051662267,1.18621296837802e-22,0.00585187199807001,0,1.25640741904531e-12,6.62192498547272e-19
"PEBOH",1.54152762774071e-05,2.9764385745749e-05,0,0.907226933604619,8.3204699761051e-22,0.00589631376651235,0,5.99568949977927e-19,6.62192498547272e-19
"PEBNO3",3.17327787524833e-05,6.12708232130555e-05,0,0.887247551299298,0,0.00647481286808886,0,5.99568949977927e-19,6.62192498547272e-19
"HC4ACO2H",8.35903445175731e-05,0.000161399329734205,0,0.834603061166973,7.38081277144846e-24,0.00588336106002912,0,8.13874010481057e-13,6.62192498547272e-19
"HCOOH",0.000248341550558205,0.000479507053554746,0,0.703989577765826,0,0.0142073125845061,0,5.07705266699058e-09,6.62192498547272e-19
"NBUTOLAOH",2.9826603602707e-05,5.75903097122982e-05,0,0.947703561026815,0,0.0111363844563667,0,3.4568807793645e-18,1.32438499709454e-18
"HO3C4NO3",1.49122341112671e-05,2.87930933206296e-05,0,0.945139329012721,0,0.00939226954545101,0,1.72844038968225e-18,6.62192498547272e-19
"INB1HPCO2H",3.64534798116924e-05,7.03857274669998e-05,0,0.832431830582925,2.41653427163542e-22,0.00642244958521711,0,4.7924105938461e-16,6.62192498547272e-19
"HO134C5",1.49121889028997e-05,2.87930060306412e-05,0,0.93444065318584,6.28479876451246e-22,0.00857256927301201,0,5.99568949977927e-19,6.62192498547272e-19
"INB1NBCO2H",1.9186091405488e-05,3.70452151015356e-05,0,0.899096619396664,7.48865335065211e-22,0.00700003328383031,0,2.58119968011406e-15,6.62192498547272e-19
"INANCOCHO",1.67824761473423e-05,3.24042258360581e-05,0,0.926872707073673,3.25373943014936e-22,0.00665159572589727,0,1.93636585139417e-16,6.62192498547272e-19
"HO2C3CO2H",1.73878518613514e-05,3.35731076613734e-05,0,0.930950140087847,0,0.010222056097741,0,1.30171547867255e-17,6.62192498547272e-19
"BUT2OLOH",1.4914765207961e-05,2.87979804557676e-05,0,0.925206761123858,2.78353118235372e-21,0.00716698544181804,0,5.99568949977927e-19,6.62192498547272e-19
"BUT2OLNO3",1.49153354432392e-05,2.87990814871394e-05,0,0.92520601861959,0,0.00716705491811641,0,5.99568949977927e-19,6.62192498547272e-19
"C58OH",1.96611714722367e-05,3.7962517270654e-05,0,0.840046706895216,4.4266635348924e-21,0.00537481677061002,0,1.72844038968225e-18,6.62192498547272e-19
"ISOPDOH",3.02207044943026e-05,5.8351254294095e-05,0,0.892271037906777,0,0.00538448789037277,0,5.99568949977927e-19,6.62192498547272e-19
"ISOPBOH",2.76545280871387e-05,5.33963859479201e-05,0,0.548409655004562,0,0.0053908344912029,0,2.5434740623473e-17,6.62192498547272e-19
"HO13C5",1.49122803010052e-05,2.87931825054848e-05,0,0.940464591834852,3.90149971459916e-22,0.00703688792217607,0,5.99568949977927e-19,6.62192498547272e-19
"HMACO2H",3.5117469772205e-05,6.78061098552302e-05,0,0.861062254455463,6.67806547974875e-21,0.00617035425750916,0,2.87602853866542e-10,6.62192498547272e-19
"PROPACID",8.73201007993979e-05,0.000168600881150612,0,0.84588495517903,0,0.0131095987992544,0,1.72844038968225e-18,6.62192498547272e-19
"HOC3H6CO2H",1.65665641858415e-05,3.19873350328326e-05,0,0.936779545410225,9.81669467338843e-22,0.00882791166073607,0,5.99568949977927e-19,6.62192498547272e-19
"HO2C4CO2H",1.73776684818346e-05,3.35534452154542e-05,0,0.933734695374254,4.58861247697684e-22,0.00869066813632739,0,5.99568949977927e-19,6.62192498547272e-19
"ETHGLY",1.56601531033549e-05,3.02372029808437e-05,0,0.953872846472959,0,0.0142696005223072,0,1.84605613621782e-16,6.62192498547272e-19
"PEAOH",1.53082763215656e-05,2.95577862723998e-05,0,0.935867600934,2.65538234070192e-21,0.00640209083001379,0,1.72844038968225e-18,6.62192498547272e-19
"INB1NACO2H",1.95312256905641e-05,3.77116131478777e-05,0,0.896175279705029,0,0.00696369960643502,0,1.02197998523367e-16,6.62192498547272e-19
"ALLYLOH",1.49123548335821e-05,2.87933264157416e-05,0,0.964392034565744,0,0.00600567510155904,0,2.93590432889354e-11,6.62192498547272e-19
"ACO2H",1.56121219535208e-05,3.01444626597656e-05,0,0.959084964843788,0,0.00830935652298994,0,3.40905747216262e-11,6.62192498547272e-19
